,date,author,twitter_name,text,number_of_likes,number_of_retweets,cleaned_tweet,user_handles,hashtags,links,punct,tokenized_text,tokenizer_noStopw,stemmed_text
928,1643703111000,Simon Gosden. Esq. #fbpe 3.5% 🕷🇪🇺🇬🇧🏴‍☠️🦠💙,g_gosden,Why is he taking anti parasite pills for #covid? Answers on a postcard. https://t.co/zY4htnwc0k,156,23,Why is he taking anti parasite pills for ? Answers on a postcard.,[],['#covid'],[' https://t.co/zY4htnwc0k'],Why is he taking anti parasite pills for  Answers on a postcard,"[Why, is, he, taking, anti, parasite, pills, for,  , Answers, on, a, postcard]","['taking', 'anti', 'parasite', 'pills', ' ', 'Answers', 'postcard']",take anti parasit pill   answer postcard
929,1643703030000,Alec Mackenzie,AlecSocial,"RT @HFToday: Despite beefing up #cybersecurity efforts during pandemic, #healthcare facilities still remain vulnera… https://t.co/OmMiL6NR9i",1,3,"RT : Despite beefing up  efforts during pandemic,  facilities still remain vulnera…",['@HFToday'],"['#cybersecurity', '#healthcare']",[' https://t.co/OmMiL6NR9i'],RT  Despite beefing up  efforts during pandemic  facilities still remain vulnera…,"[RT,  , Despite, beefing, up,  , efforts, during, pandemic,  , facilities, still, remain, vulnera, …]","['RT', ' ', 'Despite', 'beefing', ' ', 'efforts', 'pandemic', ' ', 'facilities', 'remain', 'vulnera', '…']",rt   despit beef   effort pandem   facil remain vulnera …
930,1643702701000,Lancashire Teaching Hospitals Jobs 💙,LancsHospJobs,"Job Vacancy: Infection Prevention and Control Nurse @lancsHospitals

⏰ Closing: 02/02/2022

Read more and apply her… https://t.co/cQxwbeVsck",2,0,"Job Vacancy: Infection Prevention and Control Nurse 

⏰ Closing: 02/02/2022

Read more and apply her…",['@lancsHospitals'],[],[' https://t.co/cQxwbeVsck'],"Job Vacancy Infection Prevention and Control Nurse 

⏰ Closing 22222

Read more and apply her…","[Job, Vacancy, Infection, Prevention, and, Control, Nurse, 

, ⏰, Closing, 22222, 

, Read, more, and, apply, her, …]","['Job', 'Vacancy', 'Infection', 'Prevention', 'Control', 'Nurse', '\n\n', '⏰', 'Closing', '22222', '\n\n', 'Read', 'apply', '…']","job vacanc infect prevent control nurs 

 ⏰ close 22222 

 read appli …"
931,1643702647000,WTX News,WtxNews,"#Metro - Government U-turn as mandatory Covid jabs for health workers to be scrapped

#NHS #covid #vaccinated https://t.co/X03AypXY6a",0,0,- Government U-turn as mandatory Covid jabs for health workers to be scrapped,[],"['#Metro', '#NHS', '#covid', '#vaccinated']",[' https://t.co/X03AypXY6a'], Government Uturn as mandatory Covid jabs for health workers to be scrapped,"[ , Government, Uturn, as, mandatory, Covid, jabs, for, health, workers, to, be, scrapped]","[' ', 'Government', 'Uturn', 'mandatory', 'Covid', 'jabs', 'health', 'workers', 'scrapped']",  govern uturn mandatori covid jab health worker scrap
932,1643702612000,Anette 🦋🇸🇪,6629nettis,Happy Tuesday and February😊☕️☕️ Have a lovely day💜🎶🔫🌹🎶💜🍀#goodmorning #COVID #Coffee #LosAngeles #Malibu #California https://t.co/oI96VYNAuz,12,1,Happy Tuesday and February😊☕️☕️ Have a lovely day💜🎶🔫🌹🎶💜🍀,[],"['#goodmorning', '#COVID', '#Coffee', '#LosAngeles', '#Malibu', '#California']",[' https://t.co/oI96VYNAuz'],Happy Tuesday and February😊☕️☕️ Have a lovely day💜🎶🔫🌹🎶💜🍀,"[Happy, Tuesday, and, February, 😊, ☕, ️, ☕, ️, Have, a, lovely, day, 💜, 🎶, 🔫, 🌹, 🎶, 💜, 🍀]","['Happy', 'Tuesday', 'February', '😊', '☕', '️', '☕', '️', 'lovely', 'day', '💜', '🎶', '🔫', '🌹', '🎶', '💜', '🍀']",happi tuesday februari 😊 ☕ ️ ☕ ️ love day 💜 🎶 🔫 🌹 🎶 💜 🍀
933,1643702582000,NCH&C,NCHC_NHS,Need a #COVID vaccination? We are heading to Cadge Road in #Norwich #TODAY. We will be there from 10am - 5pm. No ap… https://t.co/RtlNskJDTd,0,2,Need a  vaccination? We are heading to Cadge Road in  . We will be there from 10am - 5pm. No ap…,[],"['#COVID', '#Norwich', '#TODAY']",[' https://t.co/RtlNskJDTd'],Need a  vaccination We are heading to Cadge Road in   We will be there from 1am  5pm No ap…,"[Need, a,  , vaccination, We, are, heading, to, Cadge, Road, in,   , We, will, be, there, from, 1, am,  , 5, pm, No, ap, …]","['Need', ' ', 'vaccination', 'heading', 'Cadge', 'Road', '  ', '1', ' ', '5', 'pm', 'ap', '…']",need   vaccin head cadg road    1   5 pm ap …
934,1643702473000,North Yorkshire CC,northyorkscc,"If you've got #Covid symptoms, PCR testing sites are at these locations in the next few days.

#Scarborough… https://t.co/AIB63fdsIb",0,0,"If you've got  symptoms, PCR testing sites are at these locations in the next few days.

…",[],"['#Covid', '#Scarborough']",[' https://t.co/AIB63fdsIb'],"If youve got  symptoms PCR testing sites are at these locations in the next few days

…","[If, you, ve, got,  , symptoms, PCR, testing, sites, are, at, these, locations, in, the, next, few, days, 

, …]","['ve', 'got', ' ', 'symptoms', 'PCR', 'testing', 'sites', 'locations', 'days', '\n\n', '…']","ve got   symptom pcr test site locat day 

 …"
935,1643702440000,Unitas Stoke-on-Trent,UnitasSoT,"Following the latest Government announcement on “Plan A”, we have decided to continue our COVID-19 working safely p… https://t.co/sHBtyqjnnA",3,1,"Following the latest Government announcement on “Plan A”, we have decided to continue our COVID-19 working safely p…",[],[],[' https://t.co/sHBtyqjnnA'],Following the latest Government announcement on “Plan A” we have decided to continue our COVID1 working safely p…,"[Following, the, latest, Government, announcement, on, “, Plan, A, ”, we, have, decided, to, continue, our, COVID1, working, safely, p, …]","['Following', 'latest', 'Government', 'announcement', '“', 'Plan', '”', 'decided', 'continue', 'COVID1', 'working', 'safely', 'p', '…']",follow latest govern announc “ plan ” decid continu covid1 work safe p …
936,1643702419000,Senovo IT,Senovo_IT,"#Covid has changed how we #work, most probably forever. 

More people are spending some of their working week worki… https://t.co/8nmXZiAaM9",1,0,"has changed how we , most probably forever. 

More people are spending some of their working week worki…",[],"['#Covid', '#work']",[' https://t.co/8nmXZiAaM9'],"has changed how we  most probably forever 

More people are spending some of their working week worki…","[has, changed, how, we,  , most, probably, forever, 

, More, people, are, spending, some, of, their, working, week, worki, …]","['changed', ' ', 'probably', 'forever', '\n\n', 'people', 'spending', 'working', 'week', 'worki', '…']","chang   probabl forev 

 peopl spend work week worki …"
937,1643702410000,News by gatfil,news_by_gatfil,"📰 Ultime news - Parole chiave

2022 #2022
Covid #Covid
Covid19 #Covid19
Johnson #Johnson
Bungie #Bungie
Star #Star… https://t.co/RWCvd20bE3",0,0,"📰 Ultime news - Parole chiave

2022 
Covid 
Covid19 
Johnson 
Bungie 
Star …",[],"['#2022', '#Covid', '#Covid19', '#Johnson', '#Bungie', '#Star']",[' https://t.co/RWCvd20bE3'],"📰 Ultime news  Parole chiave

222 
Covid 
Covid1 
Johnson 
Bungie 
Star …","[📰, Ultime, news,  , Parole, chiave, 

, 222, 
, Covid, 
, Covid1, 
, Johnson, 
, Bungie, 
, Star, …]","['📰', 'Ultime', 'news', ' ', 'Parole', 'chiave', '\n\n', '222', '\n', 'Covid', '\n', 'Covid1', '\n', 'Johnson', '\n', 'Bungie', '\n', 'Star', '…']","📰 ultim news   parol chiav 

 222 
 covid 
 covid1 
 johnson 
 bungi 
 star …"
938,1643702402000,Kirstin Oliver. Arts Consultancy Ltd. Arts Service,kirstin_arts,"Sending good wishes and a happy new Lumbar year of the Tiger 2022. 

#chinesenewyear2022 #yearofthetiger🐯 #permits,… https://t.co/rbCLrNz1bU",0,0,"Sending good wishes and a happy new Lumbar year of the Tiger 2022. 

 🐯 ,…",[],"['#chinesenewyear2022', '#yearofthetiger', '#permits']",[' https://t.co/rbCLrNz1bU'],"Sending good wishes and a happy new Lumbar year of the Tiger 222 

 🐯 …","[Sending, good, wishes, and, a, happy, new, Lumbar, year, of, the, Tiger, 222, 

 , 🐯, …]","['Sending', 'good', 'wishes', 'happy', 'new', 'Lumbar', 'year', 'Tiger', '222', '\n\n ', '🐯', '…']","send good wish happi new lumbar year tiger 222 

  🐯 …"
939,1643702338000,Jonathan Roseland,JRoseland,I was bio-prepping back in March of 2019 (before the world went mad) and it paid off - #COVID was a walk in the par… https://t.co/YNAURqsFX7,0,0,I was bio-prepping back in March of 2019 (before the world went mad) and it paid off -  was a walk in the par…,[],['#COVID'],[' https://t.co/YNAURqsFX7'],I was bioprepping back in March of 21 before the world went mad and it paid off   was a walk in the par…,"[I, was, bioprepping, back, in, March, of, 21, before, the, world, went, mad, and, it, paid, off,   , was, a, walk, in, the, par, …]","['bioprepping', 'March', '21', 'world', 'went', 'mad', 'paid', '  ', 'walk', 'par', '…']",bioprep march 21 world went mad paid    walk par …
940,1643702181000,Spanish Pablo,SpanishPablo,"I wish #Trudeau a complete &amp; fast recovery by the way …
Actually i don’t dislike him … but think he went too far …… https://t.co/dTVGBzMeZW",1,0,"I wish  a complete &amp; fast recovery by the way …
Actually i don’t dislike him … but think he went too far ……",[],['#Trudeau'],[' https://t.co/dTVGBzMeZW'],"I wish  a complete amp fast recovery by the way …
Actually i don’t dislike him … but think he went too far ……","[I, wish,  , a, complete, amp, fast, recovery, by, the, way, …, 
, Actually, i, do, n’t, dislike, him, …, but, think, he, went, too, far, …, …]","['wish', ' ', 'complete', 'amp', 'fast', 'recovery', 'way', '…', '\n', 'Actually', 'dislike', '…', 'think', 'went', 'far', '…', '…']","wish   complet amp fast recoveri way … 
 actual dislik … think went far … …"
941,1643702141000,Peet Tetteroo,pettet50,"Netherlands - Half a million Covid access passes invalid from Friday 

https://t.co/pxe5AoNdGN 

@mdrechsler… https://t.co/LMVw6MsWIT",1,1,"Netherlands - Half a million Covid access passes invalid from Friday 

https://t.co/pxe5AoNdGN 

…",['@mdrechsler'],[],[' https://t.co/LMVw6MsWIT'],"Netherlands  Half a million Covid access passes invalid from Friday 

httpstcopxe5AoNdGN 

…","[Netherlands,  , Half, a, million, Covid, access, passes, invalid, from, Friday, 

, httpstcopxe5AoNdGN, 

, …]","['Netherlands', ' ', 'Half', 'million', 'Covid', 'access', 'passes', 'invalid', 'Friday', '\n\n', 'httpstcopxe5AoNdGN', '\n\n', '…']","netherland   half million covid access pass invalid friday 

 httpstcopxe5aondgn 

 …"
942,1643702098000,Sofia Petkar Phillpotts,SophiePetkar,"#Covid exhaustion is real, folks. I’m so drained I didn’t have the energy to switch my shower off this morning. I j… https://t.co/ukr9huJsJc",4,0,"exhaustion is real, folks. I’m so drained I didn’t have the energy to switch my shower off this morning. I j…",[],['#Covid'],[' https://t.co/ukr9huJsJc'],exhaustion is real folks I’m so drained I didn’t have the energy to switch my shower off this morning I j…,"[exhaustion, is, real, folks, I, ’m, so, drained, I, did, n’t, have, the, energy, to, switch, my, shower, off, this, morning, I, j, …]","['exhaustion', 'real', 'folks', 'drained', 'energy', 'switch', 'shower', 'morning', 'j', '…']",exhaust real folk drain energi switch shower morn j …
943,1643701548000,dominic court,DominicCourt,"Does anyone know if i can take a self test antigen or do i have to book a test at a clinic to travel to portugal?
A… https://t.co/S5jQIVnlgU",0,0,"Does anyone know if i can take a self test antigen or do i have to book a test at a clinic to travel to portugal?
A…",[],[],[' https://t.co/S5jQIVnlgU'],"Does anyone know if i can take a self test antigen or do i have to book a test at a clinic to travel to portugal
A…","[Does, anyone, know, if, i, can, take, a, self, test, antigen, or, do, i, have, to, book, a, test, at, a, clinic, to, travel, to, portugal, 
, A, …]","['know', 'self', 'test', 'antigen', 'book', 'test', 'clinic', 'travel', 'portugal', '\n', '…']","know self test antigen book test clinic travel portug 
 …"
944,1643701215000,W. Davidson. (What The Fluf).,WDavidsonUK,@MailOnline Kanye takes #covid precautions. Struggles to eat dinner. @kanyewest,0,0,Kanye takes  precautions. Struggles to eat dinner.,"['@MailOnline', '@kanyewest']",['#covid'],[],Kanye takes  precautions Struggles to eat dinner,"[Kanye, takes,  , precautions, Struggles, to, eat, dinner]","['Kanye', 'takes', ' ', 'precautions', 'Struggles', 'eat', 'dinner']",kany take   precaut struggl eat dinner
945,1643700719000,Peet Tetteroo,pettet50,"Will Omicron end the pandemic? Here’s what experts say 

https://t.co/nuu8UigAle 

@mdrechsler @MargaretSiegien… https://t.co/CR96gTV5L5",3,6,"Will Omicron end the pandemic? Here’s what experts say 

https://t.co/nuu8UigAle 

 …","['@mdrechsler', '@MargaretSiegien']",[],[' https://t.co/CR96gTV5L5'],"Will Omicron end the pandemic Here’s what experts say 

httpstconuu8UigAle 

 …","[Will, Omicron, end, the, pandemic, Here, ’s, what, experts, say, 

, httpstconuu8UigAle, 

 , …]","['Omicron', 'end', 'pandemic', 'experts', '\n\n', 'httpstconuu8UigAle', '\n\n ', '…']","omicron end pandem expert 

 httpstconuu8uigal 

  …"
946,1643700714000,Emma Farge,REUTERSFARGE,"Huge volumes of #COVID medical waste are a threat to health, the WHO says. Discarded syringes, fecal sludge from qu… https://t.co/wD6co1CAKS",2,0,"Huge volumes of  medical waste are a threat to health, the WHO says. Discarded syringes, fecal sludge from qu…",[],['#COVID'],[' https://t.co/wD6co1CAKS'],Huge volumes of  medical waste are a threat to health the WHO says Discarded syringes fecal sludge from qu…,"[Huge, volumes, of,  , medical, waste, are, a, threat, to, health, the, WHO, says, Discarded, syringes, fecal, sludge, from, qu, …]","['Huge', 'volumes', ' ', 'medical', 'waste', 'threat', 'health', 'says', 'Discarded', 'syringes', 'fecal', 'sludge', 'qu', '…']",huge volum   medic wast threat health say discard syring fecal sludg qu …
947,1643700270000,TheLevantNewsEnglish,thelevantnewsEN,"FDA gives full approval to Moderna's COVID-19 vaccine for use in USA  #thelevant
#USA
#Covid-19
#Covid_vaccine… https://t.co/J39ab3WUWK",12,4,"FDA gives full approval to Moderna's COVID-19 vaccine for use in USA  

-19
_vaccine…",[],"['#thelevant', '#USA', '#Covid', '#Covid']",[' https://t.co/J39ab3WUWK'],"FDA gives full approval to Modernas COVID1 vaccine for use in USA  

1
vaccine…","[FDA, gives, full, approval, to, Modernas, COVID1, vaccine, for, use, in, USA,  

, 1, 
, vaccine, …]","['FDA', 'gives', 'approval', 'Modernas', 'COVID1', 'vaccine', 'use', 'USA', ' \n\n', '1', '\n', 'vaccine', '…']","fda give approv moderna covid1 vaccin use usa  

 1 
 vaccin …"
948,1643700249000,Doffou Radio Bordeaux,DoffouRadio,#NowPlaying Sizzla @SizzlaKalonji #legend #lovely #reggae #morning - Lovely Morning #radioking #bokaomw… https://t.co/Z25QEXBKja,0,0,Sizzla      - Lovely Morning  …,['@SizzlaKalonji'],"['#NowPlaying', '#legend', '#lovely', '#reggae', '#morning', '#radioking', '#bokaomw']",[' https://t.co/Z25QEXBKja'],Sizzla       Lovely Morning  …,"[Sizzla,       , Lovely, Morning,  , …]","['Sizzla', '      ', 'Lovely', 'Morning', ' ', '…']",sizzla        love morn   …
949,1643700010000,Spanish Pablo,SpanishPablo,"So where’s #Trudeau ?

It’s certainly weird for the political leader of an advanced democratic nation to be hiding… https://t.co/wVbzSaHJgf",0,0,"So where’s  ?

It’s certainly weird for the political leader of an advanced democratic nation to be hiding…",[],['#Trudeau'],[' https://t.co/wVbzSaHJgf'],"So where’s  

It’s certainly weird for the political leader of an advanced democratic nation to be hiding…","[So, where, ’s,  

, It, ’s, certainly, weird, for, the, political, leader, of, an, advanced, democratic, nation, to, be, hiding, …]","[' \n\n', 'certainly', 'weird', 'political', 'leader', 'advanced', 'democratic', 'nation', 'hiding', '…']"," 

 certainli weird polit leader advanc democrat nation hide …"
950,1643699303000,J Andrew Evans: Author🏴󠁧󠁢󠁷󠁬󠁳󠁿NoDMs,J_Andrew_Evans,#LizTruss tests positive for #Covid after speaking in packed Commons https://t.co/rvK2dQZOeJ,0,0,tests positive for  after speaking in packed Commons,[],"['#LizTruss', '#Covid']",[' https://t.co/rvK2dQZOeJ'],tests positive for  after speaking in packed Commons,"[tests, positive, for,  , after, speaking, in, packed, Commons]","['tests', 'positive', ' ', 'speaking', 'packed', 'Commons']",test posit   speak pack common
951,1643698813000,News by gatfil,news_by_gatfil,"📰 Ultime news - Parole chiave

2022 #2022
Covid #Covid
Covid19 #Covid19
Johnson #Johnson
Bungie #Bungie
Star #Star… https://t.co/IM5KP24pe2",0,0,"📰 Ultime news - Parole chiave

2022 
Covid 
Covid19 
Johnson 
Bungie 
Star …",[],"['#2022', '#Covid', '#Covid19', '#Johnson', '#Bungie', '#Star']",[' https://t.co/IM5KP24pe2'],"📰 Ultime news  Parole chiave

222 
Covid 
Covid1 
Johnson 
Bungie 
Star …","[📰, Ultime, news,  , Parole, chiave, 

, 222, 
, Covid, 
, Covid1, 
, Johnson, 
, Bungie, 
, Star, …]","['📰', 'Ultime', 'news', ' ', 'Parole', 'chiave', '\n\n', '222', '\n', 'Covid', '\n', 'Covid1', '\n', 'Johnson', '\n', 'Bungie', '\n', 'Star', '…']","📰 ultim news   parol chiav 

 222 
 covid 
 covid1 
 johnson 
 bungi 
 star …"
952,1643697916000,Happy Apes Family,HappyApesFamily,"#COVID #Omicron ... Learned us to stay home, think and earn.
#HappyApeNft #HappyApesFamily

https://t.co/pKvXGwotka",0,1,"... Learned us to stay home, think and earn.
 

https://t.co/pKvXGwotka",[],"['#COVID', '#Omicron', '#HappyApeNft', '#HappyApesFamily']",[]," Learned us to stay home think and earn
 

httpstcopKvXGwotka","[ , Learned, us, to, stay, home, think, and, earn, 
 

, httpstcopKvXGwotka]","[' ', 'Learned', 'stay', 'home', 'think', 'earn', '\n \n\n', 'httpstcopKvXGwotka']","  learn stay home think earn 
 

 httpstcopkvxgwotka"
953,1643697362000,Ralfies Tech,RalfiesTech,"#MaskMonitor for monitoring your #covid #corona #mask usage.
Help us get a picture about the effects of wearing a m… https://t.co/s6eudFTcFW",0,0,"for monitoring your    usage.
Help us get a picture about the effects of wearing a m…",[],"['#MaskMonitor', '#covid', '#corona', '#mask']",[' https://t.co/s6eudFTcFW'],"for monitoring your    usage
Help us get a picture about the effects of wearing a m…","[for, monitoring, your,    , usage, 
, Help, us, get, a, picture, about, the, effects, of, wearing, a, m, …]","['monitoring', '   ', 'usage', '\n', 'Help', 'picture', 'effects', 'wearing', 'm', '…']","monitor     usag 
 help pictur effect wear m …"
954,1643697270000,ed silvester,esilvester,#covid deaths are 32x greater in #unvaccinated people.  Those peddling misinformation should be prosecuted.  Hundre… https://t.co/7ZpcQFuyMl,0,0,deaths are 32x greater in  people.  Those peddling misinformation should be prosecuted.  Hundre…,[],"['#covid', '#unvaccinated']",[' https://t.co/7ZpcQFuyMl'],deaths are 32x greater in  people  Those peddling misinformation should be prosecuted  Hundre…,"[deaths, are, 32x, greater, in,  , people,  , Those, peddling, misinformation, should, be, prosecuted,  , Hundre, …]","['deaths', '32x', 'greater', ' ', 'people', ' ', 'peddling', 'misinformation', 'prosecuted', ' ', 'Hundre', '…']",death 32x greater   peopl   peddl misinform prosecut   hundr …
955,1643697048000,Major Knobrot,TheNewXi,"True or wishful thinking? 
#truckersforfreedom 
#truckersforfreedom2022 
#truckerconvoy2022 #trudeau… https://t.co/cCamEITiBB",0,0,"True or wishful thinking? 
 
 
 …",[],"['#truckersforfreedom', '#truckersforfreedom2022', '#truckerconvoy2022', '#trudeau']",[' https://t.co/cCamEITiBB'],"True or wishful thinking 
 
 
 …","[True, or, wishful, thinking, 
 
 
 , …]","['True', 'wishful', 'thinking', '\n \n \n ', '…']","true wish think 
 
 
  …"
956,1643696906000,arwen white MCCT 🇪🇺 💙,arwenwhite,"@MrMcofficial86 Welcome to the #teacher #Covid club, which I joined (for the 2nd time) on 30th January. Hope you are not too badly affected.",2,0,"Welcome to the   club, which I joined (for the 2nd time) on 30th January. Hope you are not too badly affected.",['@MrMcofficial86'],"['#teacher', '#Covid']",[],Welcome to the   club which I joined for the 2nd time on 3th January Hope you are not too badly affected,"[Welcome, to, the,   , club, which, I, joined, for, the, 2nd, time, on, 3th, January, Hope, you, are, not, too, badly, affected]","['Welcome', '  ', 'club', 'joined', '2nd', 'time', '3th', 'January', 'Hope', 'badly', 'affected']",welcom    club join 2nd time 3th januari hope badli affect
957,1643696786000,arwen white MCCT 🇪🇺 💙,arwenwhite,"Going to have to get up to set my #Covid cover work for school. Just want to sleep, but have to get up and flash up the laptop. #Teacher",1,0,"Going to have to get up to set my  cover work for school. Just want to sleep, but have to get up and flash up the laptop.",[],"['#Covid', '#Teacher']",[],Going to have to get up to set my  cover work for school Just want to sleep but have to get up and flash up the laptop,"[Going, to, have, to, get, up, to, set, my,  , cover, work, for, school, Just, want, to, sleep, but, have, to, get, up, and, flash, up, the, laptop]","['Going', 'set', ' ', 'cover', 'work', 'school', 'want', 'sleep', 'flash', 'laptop']",go set   cover work school want sleep flash laptop
958,1643696646000,Doffou Radio Bordeaux,DoffouRadio,#NowPlaying Queen Bohemian Rhapsody (Official Video Remastered) #radioking #bokaomw #doffouradio #bordeaux #france… https://t.co/l3VtlmIOVD,0,0,Queen Bohemian Rhapsody (Official Video Remastered)     …,[],"['#NowPlaying', '#radioking', '#bokaomw', '#doffouradio', '#bordeaux', '#france']",[' https://t.co/l3VtlmIOVD'],Queen Bohemian Rhapsody Official Video Remastered     …,"[Queen, Bohemian, Rhapsody, Official, Video, Remastered,     , …]","['Queen', 'Bohemian', 'Rhapsody', 'Official', 'Video', 'Remastered', '    ', '…']",queen bohemian rhapsodi offici video remast      …
959,1643696519000,Dark Politricks RT,darkpoltweeter,Pls go to https://t.co/3NUknoaZpN &amp; sign the petition asking Dr. #Fauci 2 debate other scientists on the merits of… https://t.co/Et8OetAKQr,0,0,Pls go to &amp; sign the petition asking Dr.  2 debate other scientists on the merits of…,[],['#Fauci'],"[' https://t.co/3NUknoaZpN', ' https://t.co/Et8OetAKQr']",Pls go to amp sign the petition asking Dr  2 debate other scientists on the merits of…,"[Pls, go, to, amp, sign, the, petition, asking, Dr,  , 2, debate, other, scientists, on, the, merits, of, …]","['Pls', 'amp', 'sign', 'petition', 'asking', 'Dr', ' ', '2', 'debate', 'scientists', 'merits', '…']",pl amp sign petit ask dr   2 debat scientist merit …
960,1643696046000,Volker Muenkel,Muenkel,"#MSNBC #FoxNews #Covid
Fox News Silent After Guest Dies Of Covid https://t.co/RpuxDaZ4eG",0,0,Fox News Silent After Guest Dies Of Covid,[],"['#MSNBC', '#FoxNews', '#Covid']",[' https://t.co/RpuxDaZ4eG'],Fox News Silent After Guest Dies Of Covid,"[Fox, News, Silent, After, Guest, Dies, Of, Covid]","['Fox', 'News', 'Silent', 'Guest', 'Dies', 'Covid']",fox new silent guest die covid
961,1643694923000,One News Page (United Kingdom),OneNewsPage_UK,Doctors Are Now Seeing These Strange COVID-19 Symptoms: https://t.co/PHWsoIKYD2   #COVID-19,0,0,Doctors Are Now Seeing These Strange COVID-19 Symptoms:   -19,[],['#COVID'],[' https://t.co/PHWsoIKYD2'],Doctors Are Now Seeing These Strange COVID1 Symptoms   1,"[Doctors, Are, Now, Seeing, These, Strange, COVID1, Symptoms,   , 1]","['Doctors', 'Seeing', 'Strange', 'COVID1', 'Symptoms', '  ', '1']",doctor see strang covid1 symptom    1
962,1643693046000,Doffou Radio Bordeaux,DoffouRadio,#NowPlaying Nelly - Country Grammar #radioking #bokaomw #doffouradio #bordeaux #france #paris #covid #music #musica… https://t.co/SQSUOUGo5P,0,0,Nelly - Country Grammar         …,[],"['#NowPlaying', '#radioking', '#bokaomw', '#doffouradio', '#bordeaux', '#france', '#paris', '#covid', '#music', '#musica']",[' https://t.co/SQSUOUGo5P'],Nelly  Country Grammar         …,"[Nelly,  , Country, Grammar,         , …]","['Nelly', ' ', 'Country', 'Grammar', '        ', '…']",nelli   countri grammar          …
963,1643693040000,Professor David Nicolas PhD,AnonymousOneToo,The latest The Coronavirus Daily! https://t.co/TIGle1EzeG #covid19 #covid,0,0,The latest The Coronavirus Daily!,[],"['#covid19', '#covid']",[' https://t.co/TIGle1EzeG'],The latest The Coronavirus Daily,"[The, latest, The, Coronavirus, Daily]","['latest', 'Coronavirus', 'Daily']",latest coronaviru daili
964,1643692620000,Health Policy Watch - Global Health News Reporting,HealthPolicyW,"🦠Researchers find 2 antibodies in common in people with long-#COVID, the post-infection condition that was recognis… https://t.co/GdHlxMqfQH",1,0,"🦠Researchers find 2 antibodies in common in people with long-, the post-infection condition that was recognis…",[],['#COVID'],[' https://t.co/GdHlxMqfQH'],🦠Researchers find 2 antibodies in common in people with long the postinfection condition that was recognis…,"[🦠, Researchers, find, 2, antibodies, in, common, in, people, with, long, the, postinfection, condition, that, was, recognis, …]","['🦠', 'Researchers', 'find', '2', 'antibodies', 'common', 'people', 'long', 'postinfection', 'condition', 'recognis', '…']",🦠 research find 2 antibodi common peopl long postinfect condit recogni …
965,1643691613000,News by gatfil,news_by_gatfil,"📰 Ultime news - Parole chiave

2022 #2022
Covid #Covid
Bungie #Bungie
Sony #Sony
Covid19 #Covid19
Son #Son
Johnson… https://t.co/o7NKVY3FL9",0,0,"📰 Ultime news - Parole chiave

2022 
Covid 
Bungie 
Sony 
Covid19 
Son 
Johnson…",[],"['#2022', '#Covid', '#Bungie', '#Sony', '#Covid19', '#Son']",[' https://t.co/o7NKVY3FL9'],"📰 Ultime news  Parole chiave

222 
Covid 
Bungie 
Sony 
Covid1 
Son 
Johnson…","[📰, Ultime, news,  , Parole, chiave, 

, 222, 
, Covid, 
, Bungie, 
, Sony, 
, Covid1, 
, Son, 
, Johnson, …]","['📰', 'Ultime', 'news', ' ', 'Parole', 'chiave', '\n\n', '222', '\n', 'Covid', '\n', 'Bungie', '\n', 'Sony', '\n', 'Covid1', '\n', 'Son', '\n', 'Johnson', '…']","📰 ultim news   parol chiav 

 222 
 covid 
 bungi 
 soni 
 covid1 
 son 
 johnson …"
966,1643691601000,APS Support UK,APSsupportUK,This small study looks at COVID-19 outcomes in patients with #APS and highlights treatments that may help patients… https://t.co/KLNdv0b8p6,5,1,This small study looks at COVID-19 outcomes in patients with  and highlights treatments that may help patients…,[],['#APS'],[' https://t.co/KLNdv0b8p6'],This small study looks at COVID1 outcomes in patients with  and highlights treatments that may help patients…,"[This, small, study, looks, at, COVID1, outcomes, in, patients, with,  , and, highlights, treatments, that, may, help, patients, …]","['small', 'study', 'looks', 'COVID1', 'outcomes', 'patients', ' ', 'highlights', 'treatments', 'help', 'patients', '…']",small studi look covid1 outcom patient   highlight treatment help patient …
967,1643690623000,Innovation créative,innovcreativ,"RT @UBQTSolutions: #Covid and #culture. 

A most curious development I have been observing over the last two years… https://t.co/3vguVhnlyp",0,0,"RT :  and . 

A most curious development I have been observing over the last two years…",['@UBQTSolutions'],"['#Covid', '#culture']",[' https://t.co/3vguVhnlyp'],"RT   and  

A most curious development I have been observing over the last two years…","[RT,   , and,  

, A, most, curious, development, I, have, been, observing, over, the, last, two, years, …]","['RT', '  ', ' \n\n', 'curious', 'development', 'observing', 'years', '…']","rt     

 curiou develop observ year …"
968,1643690038000,Ken Bromfield,KenBromfield1,@kaki385 But you can stand in a bucket of cold porridge and sing the Alleluia Chorus. This is guaranteed to arrest… https://t.co/NlpuUzHDRd,0,0,But you can stand in a bucket of cold porridge and sing the Alleluia Chorus. This is guaranteed to arrest…,['@kaki385'],[],[' https://t.co/NlpuUzHDRd'],But you can stand in a bucket of cold porridge and sing the Alleluia Chorus This is guaranteed to arrest…,"[But, you, can, stand, in, a, bucket, of, cold, porridge, and, sing, the, Alleluia, Chorus, This, is, guaranteed, to, arrest, …]","['stand', 'bucket', 'cold', 'porridge', 'sing', 'Alleluia', 'Chorus', 'guaranteed', 'arrest', '…']",stand bucket cold porridg sing alleluia choru guarante arrest …
